"default","arm","refinance","lien2","term30","underwater","ltv","rate","amount","fico"
1,1,0,0,1,1,80,5.47499990463257,16.7999992370605,623
1,0,0,1,0,0,20,12.1999998092651,4.30000019073486,620
1,1,0,0,1,1,71.8399963378906,6.375,10.9200000762939,588
0,1,0,0,1,1,80,7.8899998664856,14.3999996185303,613
1,1,0,0,1,1,70,7.59000015258789,13.3000001907349,558
1,0,0,1,0,0,20,10.9899997711182,5.80000019073486,593
1,1,0,0,1,1,80,6,12.3199996948242,660
1,0,0,1,0,0,19.9599990844727,6.06500005722046,5.28999996185303,641
0,1,0,0,1,1,85,5,20.8250007629395,629
1,1,0,0,1,1,79.9700012207031,5.875,22.3920001983643,701
0,0,0,0,1,1,70,6.125,12.6000003814697,612
1,0,0,0,1,1,76.5,6.90000009536743,15.3000001907349,655
1,0,0,1,0,0,20,10.3500003814697,7.30000019073486,643
1,1,0,0,1,1,80,6.5,29.2000007629395,643
0,0,0,0,1,1,89.4700012207031,7.5,15.3000001907349,636
1,1,0,0,1,1,69.75,11.3000001907349,19.25,510
0,1,0,0,1,1,90,7.98999977111816,22.3199996948242,603
0,0,0,0,1,1,70,8.25,9.80000019073486,566
0,0,0,0,1,1,60.4199981689453,6.25,10.1499996185303,594
1,1,0,0,1,1,70,8,24.1499996185303,637
1,0,0,0,1,1,85,5,35.7000007629395,645
0,1,0,0,1,1,95,5,22.7999992370605,703
0,0,0,0,1,1,88.2399978637695,6.34999990463257,15,681
0,1,0,0,1,1,84.3000030517578,5,39.2000007629395,635
1,0,0,1,1,0,20,11.25,3.72000002861023,645
0,1,0,0,1,1,85,6.69999980926514,21.4200000762939,651
1,1,0,0,1,1,85,8.80000019073486,20.9099998474121,518
0,1,0,0,1,0,50.6800003051758,5.625,37,668
1,1,0,0,1,1,80,6.72499990463257,15.9200000762939,662
0,1,0,0,1,1,79.5199966430664,5,24.6499996185303,605
1,1,0,0,1,1,55.3199996948242,7,13,610
0,0,0,0,1,1,65,5.75,21.9699993133545,656
1,0,0,1,1,0,19.7800006866455,10.625,5.40000009536743,658
0,1,0,0,1,1,88.2799987792969,5,23.8349990844727,616
1,1,0,0,1,1,80,5.5,12.3999996185303,662
0,0,0,0,1,1,75,5.98999977111816,26.25,653
0,0,0,0,1,1,80,5.98999977111816,36.7200012207031,632
1,1,0,0,1,1,80,7,34.7999992370605,637
0,1,0,0,1,1,79.6900024414063,6,20.7199993133545,632
1,1,0,0,1,1,79.9400024414063,6.5,21.4232006072998,666
1,1,0,0,1,1,90,7.75,17.5499992370605,653
1,0,0,0,1,1,80,6.76999998092651,16.3999996185303,678
0,1,0,0,1,1,95,5.25,43.7000007629395,641
0,1,0,0,1,0,38.1500015258789,7.69999980926514,12.3999996185303,552
1,0,0,0,1,1,90,7.59999990463257,27,639
1,1,1,0,1,1,67.1699981689453,7.8899998664856,12.3249998092651,681
1,1,0,0,1,1,80,6.65000009536743,16.3999996185303,636
1,1,0,0,1,1,71.6399993896484,7.15000009536743,24,640
1,0,0,1,0,0,19.5699996948242,13.6499996185303,4.59999990463257,587
1,1,0,0,1,1,80,5.09999990463257,28,564
1,1,0,0,1,1,85,6.25,28.2199993133545,535
0,0,0,0,1,1,69.0699996948242,5,15.539999961853,617
1,0,0,0,1,1,58.6500015258789,7.25,15.6000003814697,601
0,1,0,0,1,1,92.7799987792969,9.98999977111816,16.7000007629395,597
0,1,0,0,1,0,40,8.55000019073486,11,655
1,1,0,0,1,1,88.4800033569336,5.19999980926514,21.5,601
1,1,0,0,1,1,90,7.34999990463257,26.5499992370605,718
0,1,0,0,1,1,80,5,17.2000007629395,583
1,1,0,0,1,1,80,8.75,19.2800006866455,606
0,1,0,0,1,1,74.3300018310547,5,22.2999992370605,615
1,0,0,0,1,1,61.6699981689453,7.6399998664856,14,536
0,1,0,0,1,0,47.2200012207031,6.125,8.5,640
0,1,0,0,1,1,80,5,33.5999984741211,703
1,1,0,0,1,1,80,5,50.4000015258789,676
0,1,1,0,1,1,74.4199981689453,4.5,16,583
1,1,0,0,1,1,69.5699996948242,7.5,17.0450000762939,612
1,1,1,0,1,1,80,7.25,24.7999992370605,622
1,1,0,0,1,1,80,5.09999990463257,16.9599990844727,621
0,0,0,0,1,1,48.2400016784668,7.13000011444092,8.19999980926514,594
1,1,0,1,1,0,29.2000007629395,6.98000001907349,10.2200002670288,624
0,0,0,0,1,1,57,7.75,17.1000003814697,581
1,1,0,0,1,1,92.1500015258789,9.59000015258789,17.6000003814697,528
0,1,0,0,1,1,51.7200012207031,7.48999977111816,22.5,741
1,1,0,0,1,1,50.0400009155273,6.25,11.3599996566772,657
1,0,0,0,0,0,6.92999982833862,10.6999998092651,2.83999991416931,657
0,1,0,0,1,1,71.7099990844727,8.875,18.5,510
0,1,0,0,1,1,90,5,22.5,624
1,1,0,0,1,1,80,7.90000009536743,28.0799999237061,632
1,1,0,0,1,1,70.4499969482422,6.98999977111816,20.5,505
1,1,0,0,1,1,79.25,8.10000038146973,17.9899997711182,633
1,0,0,0,1,1,80,7.75,14.3199996948242,558
0,1,0,0,1,1,90,7.25,26.9099998474121,559
1,0,0,0,1,1,90,7.25,25.0200004577637,733
1,1,0,0,1,1,75,7.73999977111816,24.0750007629395,603
1,0,0,1,0,0,19.7299995422363,11.6899995803833,7.19999980926514,613
1,1,0,0,1,1,84.9000015258789,7.33799982070923,20.7999992370605,612
1,1,0,0,1,1,80,7.5,17.2000007629395,641
1,1,0,0,1,1,80,7.5,22,642
1,0,0,1,0,0,16.3600006103516,9.75,4.5,642
1,1,0,0,1,1,79.7600021362305,7.25,26.7999992370605,525
1,1,0,0,1,1,88.2699966430664,5,22.9500007629395,620
0,0,0,0,1,1,68.3099975585938,6.94999980926514,19.8099994659424,679
0,0,0,0,1,0,33.6500015258789,7.125,14.1000003814697,547
1,1,0,0,1,1,84.4899978637695,7.98999977111816,22.5599994659424,598
0,0,0,0,1,1,92.129997253418,5,21.375,582
0,1,0,0,1,1,65,5,17.5499992370605,554
1,1,0,0,1,1,69.5999984741211,7.15000009536743,19,596
0,1,0,0,1,1,85,5,17,662
1,1,0,0,1,1,80,7.25,10.2399997711182,629
0,1,0,0,1,1,55.1500015258789,5,18.2000007629395,602
0,1,0,0,1,1,80,9.69999980926514,16.7999992370605,590
0,1,0,0,1,1,80,5,20,528
1,1,0,0,1,1,58.1800003051758,7.15000009536743,16,599
0,1,0,0,1,1,49.1300010681152,7.90000009536743,11.3000001907349,596
0,1,0,0,1,1,73.5299987792969,5,15.4415998458862,677
0,1,0,1,0,0,24.5100002288818,5,5.14720010757446,677
0,1,0,0,1,1,75,7.90000009536743,22.3500003814697,590
1,1,0,0,1,1,64.0899963378906,7.84999990463257,14.7399997711182,671
1,1,0,0,1,1,80,7.5,27.6000003814697,585
1,1,0,1,0,0,10,11.5,2.5,607
1,1,0,0,1,1,90,7.875,22.5,700
1,1,0,1,0,0,10,10.6499996185303,2.5,700
1,1,0,0,1,1,80,8.11499977111816,22.3999996185303,651
1,1,0,1,1,0,20,10.75,5.59999990463257,651
1,0,1,0,1,1,60.4000015258789,6.5,15.1000003814697,580
0,0,1,0,1,1,80,5.98999977111816,20.7999992370605,714
0,0,1,0,1,1,75,5,20.25,548
0,1,1,0,1,1,70,7.27500009536743,10.5,518
0,1,0,0,1,1,95,6.52500009536743,34.6749992370605,703
1,0,1,0,1,1,89.4499969482422,6.75,24.6000003814697,560
0,1,1,0,1,1,85,5.625,26.7749996185303,521
0,0,0,0,1,1,95,5,26.125,659
0,1,0,0,1,1,83.4599990844727,5,27.625,730
1,0,0,0,1,1,64.2600021362305,6.44999980926514,22.0417003631592,609
1,0,0,1,0,0,20,11.3999996185303,5.26000022888184,670
1,0,0,1,0,0,20,12.8000001907349,7.9980001449585,647
1,1,0,0,1,1,80,7.59000015258789,20,627
1,1,0,0,1,1,80,5,20.2000007629395,616
1,1,0,0,1,1,82.9100036621094,7.5,22.7999992370605,624
1,0,0,1,1,0,20,10.789999961853,4.69999980926514,661
0,1,0,0,1,1,78,7.25,39,591
1,1,0,0,1,1,85,8.78999996185303,18.2749996185303,670
1,0,0,0,1,1,67.8000030517578,8.03999996185303,20,647
0,1,0,0,1,1,90,5,24.5699996948242,551
1,1,0,0,1,1,95,6.6399998664856,18.0499992370605,741
1,0,0,1,0,0,20,11.4499998092651,4.90000009536743,633
0,1,0,0,1,1,69.8000030517578,5,17.1000003814697,635
0,1,0,0,1,1,85,5.42500019073486,17.2549991607666,562
0,1,0,0,1,1,85,5,37.7400016784668,536
0,1,0,0,1,1,90,5,19.7999992370605,599
1,1,0,0,1,1,73.9199981689453,6.5,17.1499996185303,542
0,0,0,0,1,1,85,5.75,18.8700008392334,648
1,1,0,0,1,1,68.4000015258789,7.5,34.2000007629395,588
1,1,0,0,1,1,90,6.94000005722046,53.0999984741211,592
0,1,0,0,1,1,90,5,27.5400009155273,623
0,1,0,0,1,1,78.0500030517578,5,16,639
1,0,0,1,0,0,20,7,6.11399984359741,637
1,1,0,0,1,1,80,6.59999990463257,24,623
1,0,0,0,1,1,89.629997253418,7.94999980926514,24.2000007629395,613
1,1,0,0,1,1,85,7.5,36.5499992370605,668
0,0,0,0,1,1,49.2299995422363,6.875,19.2000007629395,670
1,1,0,0,1,1,85,5,36.125,633
1,1,0,0,1,1,73.9300003051758,7.625,51.75,562
0,0,0,0,1,1,88.4199981689453,9.55000019073486,25.2000007629395,552
1,1,0,0,1,1,75,8.625,36,619
1,0,0,1,0,0,15,11.1499996185303,4.72499990463257,634
1,1,0,0,1,1,78.1699981689453,8.44999980926514,27.3600006103516,555
0,1,0,0,1,1,55.4199981689453,6.8899998664856,13.3000001907349,647
1,1,0,0,1,1,79.1500015258789,8.85000038146973,18.7199993133545,655
1,0,0,1,0,0,19.7900009155273,11.9899997711182,4.67999982833862,655
0,1,0,0,1,1,67.5,5,13.5,554
0,1,0,0,1,1,80,6.375,16,545
1,1,0,0,1,1,78.5699996948242,5.84999990463257,22,683
1,1,0,0,1,1,84.7399978637695,9.80000019073486,22.4549999237061,593
0,0,0,0,1,1,75,6.75,20.625,616
0,1,0,0,1,1,95,2.46099996566772,24.7000007629395,620
0,0,0,1,0,0,20,10.1999998092651,5.03000020980835,664
1,0,0,0,1,1,80.6900024414063,7.75,23.3999996185303,591
0,0,0,0,1,1,95,7.75,30.875,652
1,1,0,0,1,1,51.8600006103516,8.25,36.2999992370605,585
0,0,0,0,1,1,95,7.75,17.2900009155273,732
0,1,0,0,1,1,81.9400024414063,2.25,25.3999996185303,558
0,0,0,0,1,1,68.1500015258789,6.80000019073486,46,550
0,1,0,0,1,1,95,6.375,26.125,661
0,0,0,0,1,1,90,7.75,29.25,625
1,1,0,0,1,1,49.3300018310547,4.98999977111816,8.5,551
1,1,0,0,1,1,58.2099990844727,5,19.5,524
1,1,0,0,1,1,87.8000030517578,6.07000017166138,17.5599994659424,658
1,0,0,0,1,1,88.0899963378906,7.32499980926514,15.6800003051758,661
1,1,0,0,1,1,80,6.25,100,681
0,1,0,0,1,0,41.0299987792969,6.09499979019165,19.2000007629395,616
1,1,0,0,1,1,61.1100006103516,6.07499980926514,22,631
1,1,0,0,1,1,80,6,16.7999992370605,614
0,1,0,0,1,1,90,4.30999994277954,15.75,599
0,1,0,0,1,1,84.5,6.19999980926514,25.3500003814697,591
0,0,0,0,1,1,62.3800010681152,7.52500009536743,14.6599998474121,618
0,0,0,0,1,1,80,7.375,19.0400009155273,610
0,1,0,0,1,1,83.7099990844727,2,25.2800006866455,658
0,0,0,0,0,0,50.2000007629395,6.07499980926514,12.8000001907349,640
0,0,0,0,1,1,79.5899963378906,6.59999990463257,19.5,616
1,0,0,1,1,0,20,11.5,5.40000009536743,620
1,1,0,0,1,1,59.4000015258789,5.89499998092651,16.9300003051758,684
0,1,0,0,1,1,84.620002746582,5,22,617
0,0,0,0,1,1,51.0200004577637,8.69999980926514,12.5,683
1,1,0,0,1,1,80,10.1400003433228,47.5999984741211,511
1,1,0,0,1,1,90,10.1499996185303,11.8800001144409,623
1,1,0,0,1,1,80,10.375,20.0799999237061,518
1,1,0,0,1,1,74.4400024414063,7.69000005722046,30,662
1,1,0,0,1,1,89.2900009155273,8.09000015258789,43.75,640
0,1,0,0,1,1,90,2,19.5300006866455,580
0,0,0,0,1,1,87.8899993896484,7,25.0499992370605,640
1,1,0,0,1,1,85,5.11999988555908,22.9500007629395,523
1,1,0,0,1,1,80,9.39000034332275,22.3199996948242,520
0,0,0,0,1,0,95,9,16.0550003051758,628
0,0,1,0,1,0,53.3199996948242,6.5,13.3299999237061,661
0,0,1,0,1,0,80,6,13.1198997497559,714
0,0,0,0,1,0,62.5,6,100,652
0,0,0,0,1,0,78.6900024414063,5.875,12.1499996185303,754
0,0,0,0,1,0,78.9800033569336,6.375,13.0319995880127,650
0,0,1,0,1,1,93.0199966430664,6.625,20,745
0,0,1,0,1,1,71.8099975585938,6.75,32.0999984741211,661
0,0,0,0,1,1,95,7.5,13.3000001907349,680
0,0,0,0,1,0,52.9099998474121,7.875,14.8149995803833,754
0,0,0,1,0,1,24.9500007629395,8.98999977111816,3.66070008277893,653
0,0,1,1,0,1,11.2799997329712,10.8999996185303,1.5,489
0,0,1,1,0,0,24.4400005340576,12.2799997329712,2.20000004768372,513
0,0,0,1,0,1,17.0499992370605,10.0799999237061,2.99149990081787,524
0,0,1,1,0,0,22.4099998474121,12.8500003814697,2.98000001907349,650
0,0,0,1,0,1,20,12.875,2.46000003814697,701
1,1,0,0,0,1,85,10.375,9.79419994354248,528
0,0,1,0,1,0,65.9100036621094,6.125,36.25,717
0,0,0,0,1,1,100,8.875,13.8000001907349,686
0,1,0,0,1,1,75,7.5,7.5,529
1,1,0,0,1,1,80,6.625,13.1999998092651,694
0,0,1,0,0,0,55,5.5,9.625,692
0,0,1,0,1,0,32.6500015258789,6,16,613
0,0,0,0,1,1,76.5299987792969,6,75,704
0,0,1,0,1,1,58.5900001525879,5.875,11.6000003814697,739
0,0,0,0,1,1,80,6.5,24.7999992370605,661
0,0,1,0,0,0,46.8499984741211,5.875,7.5,688
0,0,1,0,0,1,67.1999969482422,5.625,10.3999996185303,726
0,0,1,0,1,1,67.5699996948242,6.375,25,706
0,0,1,0,1,1,62.6100006103516,6.75,72,680
0,0,1,0,1,1,61.3800010681152,6.75,35.5999984741211,711
0,0,1,0,0,0,87.4599990844727,5.875,9.62100028991699,650
0,0,1,0,1,1,90,6.125,13.9499998092651,697
0,0,1,0,1,1,61.8899993896484,6.125,15.7806997299194,663
0,0,1,0,1,1,56.4500007629395,6.375,175,663
0,0,1,0,1,1,67.1600036621094,6.125,18,788
0,0,1,0,1,1,79.3099975585938,7,23,640
0,0,1,0,1,0,20.2700004577637,7.25,3.75,620
0,0,1,0,1,1,71.1100006103516,6.875,19.2000007629395,753
0,0,1,0,1,1,69.4700012207031,7.5,13.1999998092651,653
0,0,1,0,1,1,80,6.75,24.9599990844727,669
0,0,1,0,1,1,80,6.75,23.6000003814697,744
0,0,1,0,1,1,75,6.875,24,697
0,0,0,1,0,0,20,8.875,3.79999995231628,651
0,1,1,0,1,1,70,6.375,21,725
0,1,0,0,1,1,79.9700012207031,6.875,18.7919998168945,765
0,1,1,0,0,1,90,2,20.7000007629395,637
1,0,1,0,1,1,49.2000007629395,7,12.3000001907349,663
0,1,0,0,1,0,68.75,2.625,22,778
0,1,1,0,1,0,63.3300018310547,5.75,28.5,716
0,1,0,0,1,1,79.4400024414063,3.75,11.2799997329712,715
0,1,0,0,1,1,80,3.125,20.3999996185303,702
0,1,0,0,1,1,80,3.125,13.960000038147,650
0,1,0,0,1,1,90,3.125,19.3500003814697,696
0,1,1,0,1,1,78.620002746582,3.125,14.5452995300293,658
0,1,1,0,1,1,79.9199981689453,3.125,19.5,763
0,1,1,0,1,1,72.5,3.125,17.3999996185303,694
0,1,0,0,1,1,80,2.75,22,758
0,1,1,0,1,1,70,4.375,52.5,692
1,1,0,0,1,1,77.8600006103516,4.875,16.3899993896484,740
0,1,0,0,1,1,80,3.25,32,723
0,1,0,0,1,1,79.4800033569336,2.625,24.6399993896484,776
0,1,1,0,1,1,80,2.625,30.3999996185303,776
0,1,1,0,1,1,65,2.625,14.9499998092651,728
0,1,0,0,1,1,80,3.125,26.3999996185303,718
0,1,1,0,1,1,80,3.125,12,701
0,1,0,0,1,1,77.8399963378906,3.125,14.3999996185303,775
0,1,0,0,1,1,80,3.125,17.6000003814697,775
0,1,1,0,1,1,79.7600021362305,3.125,26.3999996185303,703
0,1,1,0,1,1,79.9599990844727,3.25,19.3500003814697,666
0,1,1,0,1,1,59.1800003051758,3.25,14.5,757
0,1,0,0,1,1,79.3399963378906,3.125,19.2000007629395,804
0,1,0,0,1,1,75.629997253418,3.125,18,721
0,1,0,0,1,1,80,2.75,19.2000007629395,756
0,1,0,0,1,0,51,3.625,12.4949998855591,671
0,1,1,0,1,1,75,7,38.25,710
0,1,0,0,1,1,77.5699996948242,3.5,20.7900009155273,712
0,1,0,0,1,1,63.2900009155273,2.75,14.2399997711182,779
0,1,1,0,1,1,78.9499969482422,3.5,12,656
0,1,0,0,1,1,79.6900024414063,2.625,38.9692001342773,763
0,1,0,0,1,1,70.5100021362305,5.875,19.25,793
0,1,0,0,1,1,90.3199996948242,2.75,14,702
0,1,1,0,1,1,80,3.625,22,718
0,1,0,0,1,1,79.0500030517578,3.25,39.9199981689453,700
0,1,0,0,1,1,76.9100036621094,3.25,21.9200000762939,684
0,1,1,0,1,1,65.6399993896484,3.25,15.9499998092651,650
0,1,1,0,1,1,64.9000015258789,3.375,6.75,751
0,1,1,0,1,1,55.0200004577637,3.25,11.5,753
0,1,0,0,1,0,80,3.625,17.6000003814697,794
0,1,1,0,1,1,78.8099975585938,3.625,23.7999992370605,728
0,1,0,0,1,1,79.4599990844727,2.625,28.6039009094238,735
0,1,0,0,1,1,78.0199966430664,2.625,35.9650001525879,684
1,1,1,0,1,1,72,3.625,14.3999996185303,663
0,1,1,0,1,1,69.0299987792969,5.375,17.8999996185303,743
0,1,1,0,1,1,88.75,6.125,31.9500007629395,699
0,1,1,0,1,1,65.1699981689453,5.125,14.2600002288818,786
0,1,0,0,1,1,79.8499984741211,2.625,26.4300003051758,672
0,1,0,0,1,1,78.379997253418,2.625,58,761
0,1,0,0,1,1,79.7600021362305,3.125,26.3199996948242,664
0,1,0,0,1,1,80,5.75,20,741
0,1,0,0,1,1,80,5.75,18.2000007629395,751
0,1,0,0,1,1,78.2300033569336,5.125,31.2917995452881,734
0,1,1,0,1,1,80,2.75,20,653
0,1,0,0,1,1,79.1800003051758,6.625,15.4399995803833,722
1,1,0,0,1,1,100.769996643066,3.25,63.9900016784668,625
0,1,0,0,1,1,79.1500015258789,5.75,33.2411003112793,741
0,1,0,0,1,1,79.7699966430664,5,30.3131999969482,745
0,1,1,0,1,1,71.2600021362305,6.25,31,724
0,1,1,0,1,1,70,6.25,26.25,641
0,1,0,0,1,1,79.9499969482422,6.375,16.6299991607666,687
0,1,1,0,1,1,80,5.875,22.7999992370605,667
0,1,0,0,1,1,77.0899963378906,6.98999977111816,16.9599990844727,620
0,1,0,0,1,1,80,6.5,31.6000003814697,757
0,1,0,0,1,1,79.0699996948242,5.875,20.3999996185303,794
0,1,1,0,1,1,80,6,21.2000007629395,631
0,1,0,0,1,1,80,6.125,20.3999996185303,694
0,1,1,0,1,1,72.3399963378906,5.25,38.7000007629395,650
0,1,0,0,1,1,78.6600036621094,6.125,18.7999992370605,756
0,1,0,0,1,1,54.7200012207031,6.375,14.5,659
0,1,0,0,1,1,83.1900024414063,7.5,53.4943008422852,771
0,1,0,0,1,1,79.9700012207031,6.75,23.6721000671387,662
0,1,1,0,1,1,61.8499984741211,6,20.1000003814697,773
0,1,1,0,1,1,49.3400001525879,6,37.5,755
0,1,0,0,1,1,89.8499984741211,7.375,21.1152992248535,646
0,1,0,0,1,1,80,7.5,18.7999992370605,716
0,1,0,0,1,1,79.75,6.875,18.7821998596191,736
0,1,0,0,1,1,56.8199996948242,6.5,11.25,700
0,1,1,0,1,1,50,7.625,12.5,710
0,1,0,0,1,1,97.5599975585938,6.25,100,689
0,1,0,0,1,1,76.129997253418,6.875,20.4799995422363,705
0,1,0,0,1,1,80,6.75,20.3999996185303,681
0,1,0,0,1,1,80,5.75,19.6000003814697,790
0,1,1,0,1,1,80,5.875,15.6000003814697,645
0,1,1,0,1,1,57.4099998474121,5.875,15.9300003051758,706
0,1,0,0,1,1,80,6.75,24.9277992248535,750
0,1,0,0,1,1,79.6900024414063,7.5,20.3999996185303,750
0,1,0,0,0,0,36.0900001525879,4.98999977111816,15.5200004577637,691
0,1,0,0,1,1,78.25,6.875,21.2446994781494,706
0,1,0,0,1,1,80,4.15000009536743,22.5599994659424,628
0,1,1,0,1,1,53,6.375,15,739
0,1,0,0,1,1,70,6.5,12.6000003814697,665
0,1,0,0,1,1,79.6100006103516,6.25,24.2000007629395,707
0,1,0,0,1,1,75,6.875,133.5,728
0,1,0,0,1,1,80,6,26.3999996185303,722
0,1,1,0,1,1,69.5699996948242,6,16,624
0,1,1,0,1,1,76.879997253418,7.25,25.6000003814697,688
0,1,1,0,1,1,80,7,19.9999008178711,647
0,1,1,0,1,1,80,7.875,64.4000015258789,639
0,1,1,0,1,1,80,7.5,22,664
0,1,1,0,1,1,60.9500007629395,6.375,34.7999992370605,729
0,1,0,0,1,1,73.7799987792969,7.5,19.9200000762939,620
0,1,1,0,1,0,67.1999969482422,3.5,42,715
0,1,0,0,1,0,61.5400009155273,3.125,80,677
0,1,0,0,1,0,80,4.875,36.4000015258789,766
0,1,0,0,1,0,80,5.5,50.7999992370605,725
0,1,1,0,1,0,62.6399993896484,3.875,19.2299995422363,709
0,1,0,0,1,1,80,5.875,54,700
0,1,0,0,1,0,80,3.125,69.5999984741211,765
0,1,0,0,1,1,76.5899963378906,3.125,59.3600006103516,681
1,1,0,0,1,1,80,3.125,50,769
0,1,1,0,1,0,71.4300003051758,3.25,50,719
0,1,1,0,1,0,89.7699966430664,4,39.8600006103516,700
0,1,0,0,1,1,79.8300018310547,4.125,37.3600006103516,777
0,1,0,0,1,1,79.6600036621094,3.5,51.7799987792969,756
0,1,0,0,1,0,49.1399993896484,3.625,20,759
0,1,0,0,1,1,72.1600036621094,4,35,794
0,1,0,0,1,1,79.9100036621094,3.25,18.220100402832,713
0,1,0,0,1,1,92,3.375,12.5120000839233,686
0,1,0,0,1,1,79.9700012207031,3.25,31.9090995788574,728
0,1,0,0,1,1,79.5599975585938,3.375,20.0499992370605,735
1,1,0,0,1,1,92.3300018310547,3.5,39.4249992370605,712
0,1,0,0,1,1,80,3.125,54.4000015258789,727
0,1,0,0,1,1,61.6100006103516,3.125,49.0999984741211,773
1,1,0,0,1,1,69.3000030517578,4.125,58,789
0,1,0,0,1,1,79.8600006103516,3.25,22.8400001525879,738
0,1,0,0,1,1,77.3300018310547,5.25,27.7600002288818,774
0,1,1,0,1,1,62.6500015258789,5.375,52,744
0,1,1,0,1,0,61.0499992370605,3.125,52.5,631
1,1,0,0,1,1,58.9199981689453,3.25,43.5999984741211,750
0,1,0,0,1,1,79.9899978637695,3.25,43.1949996948242,777
0,1,1,0,1,1,70,3.125,84,742
0,1,1,0,1,1,80,3.125,51.2000007629395,694
0,1,1,0,1,0,46.25,3.125,37,700
0,1,0,0,1,1,79.9899978637695,5.125,41.3572998046875,780
0,1,0,0,1,1,79.9100036621094,5.375,47.9472999572754,740
0,1,0,0,1,1,94.3199996948242,3.125,33.9550018310547,733
0,1,0,0,1,1,70.620002746582,5.125,50,756
0,1,0,0,1,1,72.5999984741211,5,53,749
0,1,0,0,1,1,69.7699966430664,5.375,75,764
0,1,1,0,1,1,80,3.75,60,736
0,1,0,0,1,1,79.75,5.5,25.5200004577637,769
0,1,1,0,1,1,80,6.25,42.2400016784668,787
0,1,1,0,1,1,67.4199981689453,5.875,44.5,724
1,1,0,0,0,1,80,6.875,15.7600002288818,683
1,1,0,0,1,1,76.129997253418,6.375,36.1599998474121,700
1,1,0,0,1,1,80,6.375,20.880500793457,685
1,1,1,0,0,1,78.9700012207031,6.625,18.5587005615234,686
0,1,0,0,1,1,79.3499984741211,6.375,28.5650005340576,730
0,1,1,0,1,1,70,6.25,18.8299999237061,759
0,1,0,0,1,1,91.3199996948242,6.375,28.3099994659424,682
1,1,1,0,1,1,80,6.5,27.2000007629395,684
0,1,1,0,1,1,55.4599990844727,6.5,24.3449993133545,801
1,1,1,0,1,1,80,6.375,24.5599994659424,782
0,1,1,0,1,1,90,6.875,22.9500007629395,773
1,1,1,0,1,1,79.2799987792969,6.75,44,717
0,0,0,0,1,0,44.6599998474121,7.5,9.19999980926514,741
1,0,1,0,1,1,73.5500030517578,6.875,27.9500007629395,753
1,1,0,0,1,1,80,7.375,24,665
1,1,0,0,1,1,78.7699966430664,3.875,25.6000003814697,737
1,1,0,0,1,1,79.0400009155273,6,26.3199996948242,665
1,1,1,0,1,1,79.2099990844727,3.875,24,700
0,1,1,0,1,1,80,3.625,21.6000003814697,686
1,1,0,0,1,1,78.3199996948242,7.75,20.3631992340088,675
0,1,1,0,1,1,80,3.625,25.6000003814697,717
0,1,1,0,1,1,80,3.625,18.7999992370605,737
1,1,0,0,1,1,80,3.5,20.3999996185303,775
0,1,1,0,0,1,80,2,24.5599994659424,727
0,1,0,0,1,1,80,2.25,24.5599994659424,750
1,1,1,0,1,1,90,3.875,36,633
0,1,1,0,1,1,80,2,28.7999992370605,699
0,1,0,0,1,1,80,2,20.1599998474121,668
1,1,0,0,1,1,80,3.875,23.2800006866455,728
1,1,1,0,1,1,79.8899993896484,7.5,28.8799991607666,688
0,1,1,0,0,1,80,4,26.3999996185303,685
1,1,0,0,0,1,80,3.875,37.8055992126465,754
0,1,0,0,1,1,79.3000030517578,2,22.6000003814697,759
1,1,1,0,0,1,80,4,20.3999996185303,678
0,1,0,0,1,1,80,8.125,47.2000007629395,667
0,1,1,0,1,1,66.1500015258789,2,17.2000007629395,744
0,1,1,0,0,1,78.9700012207031,4.125,24.4799995422363,665
1,1,1,0,0,1,90,3.875,21.6000003814697,715
1,1,1,0,0,1,80,4.125,46,666
1,1,1,0,1,1,80,8.75,37.2000007629395,749
1,1,0,0,1,1,79.4000015258789,7.75,21.2000007629395,774
0,1,1,0,1,1,80,3,24.3999996185303,682
1,1,1,0,0,1,80,4,30.7999992370605,753
0,1,1,0,1,1,68.8099975585938,3.875,20.2999992370605,646
0,1,1,0,1,1,80,7.5,28.2399997711182,687
1,1,1,0,1,1,80,7.875,24.2399997711182,679
0,1,1,0,1,1,80,7.75,21.1200008392334,714
0,1,0,0,1,1,80,3.125,28,731
0,1,0,0,1,1,80,7.75,18,662
0,1,0,0,0,1,79.9300003051758,4,31.9703998565674,709
0,1,1,0,1,1,70,2,29.3999996185303,660
1,1,1,0,1,1,70,4.125,23.4500007629395,663
1,1,1,0,1,1,62.060001373291,4.30000019073486,75.4000015258789,699
1,1,1,0,0,1,80,4.125,30.7999992370605,734
0,1,0,0,1,1,80,2,25.6800003051758,724
0,1,1,0,1,1,80,3.875,22.3999996185303,675
1,1,1,0,0,1,90,4.125,27.8999996185303,688
0,1,1,0,1,1,88.5500030517578,2,27.4500007629395,652
0,1,1,0,0,1,80,4.125,28.7999992370605,696
1,1,1,0,0,1,75,4.25,22.5,635
0,1,1,0,1,1,79.1100006103516,3.625,17.7999992370605,687
1,1,1,0,1,1,80,4.125,25.6000003814697,662
0,1,1,0,0,1,78.1800003051758,3.875,21.5,710
0,1,1,0,1,1,80,4,23.7600002288818,707
1,1,0,0,1,1,79.9700012207031,7.25,23.5919990539551,694
1,1,1,0,1,1,79.6600036621094,7.875,23.1000003814697,780
