"absent","aide","black","boy","freelunch","id","mathscore","readscore","regular","schid","schrural","schurban","small","tchexper","tchid","tchmasters","tchwhite","totalscore","white_asian"
19,0,0,1,0,11737,463,439,1,166203,0,1,0,13,16620302,1,1,902,1
18,0,1,1,1,11739,423,413,1,169229,0,0,0,13,16922903,1,1,836,0
8,0,0,1,0,11742,473,451,1,169229,0,0,0,13,16922903,1,1,924,1
2,1,0,1,0,11744,468,436,0,169229,0,0,0,5,16922904,0,0,904,1
0,0,0,1,0,11750,434,405,0,189378,1,0,1,2,18937802,0,1,839,1
0,1,0,1,0,11755,626,474,0,205489,0,0,0,3,20548903,0,1,1100,1
3,1,0,1,0,11756,463,421,0,205491,0,0,0,17,20549104,0,1,884,1
8,1,0,1,0,11763,439,400,0,215533,1,0,0,9,21553304,0,1,839,1
10,1,0,1,0,11769,423,410,0,221574,1,0,0,8,22157402,1,1,833,1
11,0,0,1,0,11784,513,461,1,193422,1,0,0,11,19342203,0,1,974,1
11,0,1,0,1,11787,478,433,1,168211,1,0,0,10,16821101,0,1,911,0
7,0,0,1,0,11793,399,413,1,128076,0,0,0,8,12807602,0,1,812,1
13,1,0,1,0,11795,520,447,0,164198,1,0,0,13,16419801,1,1,967,1
6,0,0,1,1,11797,434,414,0,166203,0,1,1,11,16620301,0,1,848,1
15,0,1,1,1,11798,429,425,0,166203,0,1,1,11,16620301,0,1,854,0
14,0,0,1,0,11815,500,425,0,216536,1,0,1,8,21653603,1,1,925,1
4,1,0,0,0,11817,536,476,0,169219,0,0,0,18,16921903,0,1,1012,1
1,0,0,0,0,11820,459,428,0,221574,1,0,1,1,22157401,0,1,887,1
2,0,0,1,0,11829,576,580,1,203452,1,0,0,11,20345202,0,1,1156,1
7,0,0,1,0,11831,489,461,1,189382,0,0,0,15,18938202,0,1,950,1
11,1,0,1,0,11832,520,418,0,205491,0,0,0,17,20549104,0,1,938,1
30,0,1,0,1,11833,405,407,1,201449,1,0,0,6,20144903,1,1,812,0
4,0,0,1,0,11838,449,422,1,205491,0,0,0,3,20549103,0,1,871,1
22,0,0,1,1,11843,454,410,0,203452,1,0,1,19,20345203,0,1,864,1
22,0,0,0,0,11856,559,492,1,215533,1,0,0,15,21553302,1,1,1051,1
22,0,0,1,1,11862,444,425,1,193423,1,0,0,13,19342304,1,1,869,1
17,0,0,1,0,11865,559,483,0,193422,1,0,1,8,19342202,0,1,1042,1
24,0,1,1,1,11869,439,397,0,221571,1,0,1,3,22157102,0,1,836,0
16,0,0,1,0,11870,489,430,0,209510,1,0,1,15,20951005,0,1,919,1
8,0,0,0,1,11871,399,405,1,221571,1,0,0,3,22157101,0,0,804,1
13,0,0,0,0,11875,478,427,1,228606,1,0,0,13,22860602,0,1,905,1
6,0,0,1,1,11876,513,405,0,162184,1,0,1,2,16218404,0,1,918,1
4,0,0,0,0,11881,418,400,0,208503,1,0,1,8,20850302,1,1,818,1
3,0,0,1,0,11882,473,433,0,193422,1,0,1,8,19342202,0,1,906,1
17,1,1,1,0,11883,463,425,0,244799,0,0,0,10,24479901,1,1,888,0
14,0,1,1,1,11886,528,453,0,244776,0,1,1,3,24477608,0,0,981,0
12,0,0,0,1,11891,506,439,1,257899,1,0,0,13,25789901,1,1,945,1
25,0,0,1,0,11892,478,419,0,257899,1,0,1,13,25789902,1,1,897,1
9,0,0,1,0,11894,494,450,1,257899,1,0,0,13,25789901,1,1,944,1
12,1,0,1,1,11895,547,470,0,257905,0,1,0,14,25790505,0,1,1017,1
5,0,1,1,0,11899,468,428,1,221574,1,0,0,2,22157404,0,1,896,0
4,1,0,1,1,11901,468,419,0,221574,1,0,0,8,22157402,1,1,887,1
14,0,0,1,1,11902,454,439,1,166203,0,1,0,13,16620302,1,1,893,1
16,0,0,1,0,11907,602,483,0,130085,0,0,1,7,13008502,1,1,1085,1
6,0,0,1,1,11910,439,398,1,164198,1,0,0,4,16419803,1,1,837,1
3,1,0,1,0,11913,520,472,0,209510,1,0,0,13,20951003,0,1,992,1
16,0,0,0,0,11914,576,470,0,164198,1,0,1,12,16419802,1,1,1046,1
5,1,0,0,0,11916,547,443,0,165199,0,1,0,12,16519903,1,1,990,1
5,0,1,1,1,11917,449,421,1,164198,1,0,0,4,16419803,1,1,870,0
14,0,0,1,0,11919,576,476,0,165199,0,1,1,12,16519901,1,1,1052,1
14,0,0,1,0,11920,536,474,0,165199,0,1,1,12,16519901,1,1,1010,1
6,0,0,1,1,11921,463,407,1,166203,0,1,0,13,16620302,1,1,870,1
3,1,0,1,0,11926,528,490,0,169219,0,0,0,18,16921903,0,1,1018,1
7,0,0,1,0,11927,602,497,0,262937,0,0,1,18,26293703,1,1,1099,1
28,0,0,0,1,11934,602,453,0,169219,0,0,1,14,16921901,0,1,1055,1
3,0,0,1,0,11937,559,465,1,169229,0,0,0,13,16922903,1,1,1024,1
0,0,0,1,1,11938,418,395,0,169231,0,1,1,9,16923102,0,1,813,1
6,0,0,1,0,11939,528,448,0,244839,0,0,1,11,24483905,0,0,976,1
6,0,0,1,0,11940,528,468,0,264945,0,0,1,5,26494504,0,1,996,1
4,1,1,1,1,11944,494,405,0,169229,0,0,0,5,16922904,0,0,899,0
8,1,0,0,0,11946,489,456,0,221574,1,0,0,8,22157402,1,1,945,1
0,1,0,0,0,11948,520,476,0,169219,0,0,0,18,16921903,0,1,996,1
4,0,0,1,0,11949,500,439,1,216536,1,0,0,1,21653605,0,1,939,1
6,1,0,1,0,11952,528,437,0,201449,1,0,0,12,20144902,1,1,965,1
4,1,0,0,0,11956,484,440,0,169280,0,0,0,7,16928003,0,1,924,1
10,0,0,1,1,11957,473,430,0,169229,0,0,1,16,16922906,0,0,903,1
7,1,0,1,0,11959,506,422,0,201449,1,0,0,12,20144902,1,1,928,1
3,0,0,0,0,11961,528,453,0,180344,0,1,1,1,18034405,0,1,981,1
35,0,0,0,1,11962,449,395,1,203452,1,0,0,11,20345202,0,1,844,1
14,1,0,1,0,11964,484,433,0,189382,0,0,0,14,18938203,1,1,917,1
16,0,0,0,1,11965,392,410,0,189378,1,0,1,12,18937804,0,1,802,1
5,0,0,0,0,11967,468,440,0,218562,0,1,1,11,21856203,0,1,908,1
60,0,0,0,0,11970,412,408,0,189396,1,0,1,5,18939601,1,1,820,1
9,0,0,0,0,11973,429,425,1,201449,1,0,0,6,20144903,1,1,854,1
9,0,0,1,0,11974,547,460,0,201449,1,0,1,4,20144901,1,1,1007,1
35,0,0,1,0,11976,484,421,1,205488,0,0,0,12,20548802,0,1,905,1
6,1,0,0,0,11977,434,419,0,205489,0,0,0,3,20548903,0,1,853,1
13,0,0,1,0,11979,506,451,0,128076,0,0,1,0,12807601,0,1,957,1
12,1,0,0,0,11980,494,416,0,205491,0,0,0,17,20549104,0,1,910,1
19,0,0,1,1,11987,405,400,0,193423,1,0,1,6,19342301,0,1,805,1
11,1,0,0,0,11988,576,463,0,215533,1,0,0,9,21553304,0,1,1039,1
6,0,1,1,1,11989,506,419,1,215533,1,0,0,15,21553302,1,1,925,0
29,1,0,0,0,11990,484,439,0,215533,1,0,0,3,21553301,0,1,923,1
23,0,0,1,0,11991,468,416,0,193422,1,0,1,8,19342202,0,1,884,1
5,0,0,1,0,11992,473,437,0,259915,1,0,1,11,25991501,1,1,910,1
26,1,0,1,0,11995,484,458,0,193422,1,0,0,9,19342201,0,1,942,1
11,0,0,1,1,11998,528,430,1,259915,1,0,0,5,25991503,1,1,958,1
12,1,0,0,0,11999,528,463,0,215533,1,0,0,3,21553301,0,1,991,1
16,0,0,1,1,12000,500,445,1,159171,1,0,0,16,15917105,1,1,945,1
,0,0,1,1,12001,468,416,0,170295,1,0,1,1,17029504,0,1,884,1
14,0,0,1,0,12002,423,400,0,215533,1,0,1,4,21553305,0,1,823,1
12,1,1,1,1,12003,444,424,0,159171,1,0,0,10,15917101,0,1,868,0
11,1,0,0,0,12005,439,413,0,209510,1,0,0,3,20951002,0,1,852,1
5,1,0,1,0,12007,444,437,0,221571,1,0,0,7,22157105,0,1,881,1
1,0,0,0,0,12008,500,410,1,221571,1,0,0,13,22157103,1,1,910,1
38,1,0,0,0,12010,418,411,0,209510,1,0,0,3,20951002,0,1,829,1
2,1,0,1,1,12013,473,422,0,225585,1,0,0,13,22558504,1,1,895,1
7,0,0,1,0,12014,513,437,0,228606,1,0,1,12,22860603,0,1,950,1
8,1,0,0,0,12015,547,424,0,228606,1,0,0,8,22860601,1,1,971,1
5,0,0,0,1,12016,506,455,1,231616,1,0,0,20,23161603,0,1,961,1
0,1,0,0,1,12023,459,427,0,180344,0,1,0,0,18034402,0,1,886,1
6,1,1,1,1,12024,429,408,0,244776,0,1,0,5,24477603,0,0,837,0
1,0,1,0,0,12028,494,463,0,244727,0,0,1,21,24472701,0,1,957,0
10,0,0,1,0,12036,576,465,0,130085,0,0,1,11,13008504,0,1,1041,1
1,0,0,1,1,12038,439,410,1,216536,1,0,0,2,21653601,0,1,849,1
18,1,0,0,1,12040,429,391,0,252885,1,0,0,9,25288504,0,1,820,1
5,0,0,0,1,12045,454,437,1,257905,0,1,0,8,25790506,0,1,891,1
20,0,0,1,0,12046,494,428,1,253888,1,0,0,0,25388802,0,1,922,1
3,0,0,0,0,12047,559,522,1,257905,0,1,0,8,25790506,0,1,1081,1
13,0,0,1,1,12048,434,403,0,257905,0,1,1,14,25790502,0,1,837,1
3,0,0,1,0,12050,484,425,1,180344,0,1,0,5,18034401,0,1,909,1
21,0,0,0,0,12051,489,443,1,261927,1,0,0,13,26192702,1,1,932,1
5,0,0,1,0,12055,463,419,1,112038,0,1,0,6,11203802,1,1,882,1
7,1,0,1,0,12056,513,472,0,261927,1,0,0,11,26192701,1,1,985,1
0,0,0,1,1,12057,439,391,0,130085,0,0,1,7,13008502,1,1,830,1
15,0,0,0,1,12060,459,422,1,128068,1,0,0,1,12806802,0,1,881,1
21,0,0,1,1,12062,559,453,1,161183,1,0,0,8,16118305,0,1,1012,1
20,1,0,1,1,12063,449,402,0,161176,1,0,0,2,16117602,0,1,851,1
5,1,0,0,0,12066,520,443,0,168214,1,0,0,6,16821402,1,1,963,1
5,0,0,0,0,12067,500,443,1,123056,1,0,0,16,12305603,0,1,943,1
14,1,0,0,0,12068,547,437,0,168214,1,0,0,6,16821402,1,1,984,1
2,0,0,0,0,12069,454,427,1,168214,1,0,0,16,16821403,0,1,881,1
5,1,0,1,0,12070,536,434,0,168211,1,0,0,27,16821102,0,1,970,1
7,1,0,0,1,12072,494,408,0,168211,1,0,0,14,16821105,0,1,902,1
22,1,0,1,1,12073,468,430,0,168211,1,0,0,27,16821102,0,1,898,1
18,0,0,0,1,12079,528,450,0,168211,1,0,1,8,16821104,0,1,978,1
19,0,0,1,0,12081,489,419,1,261927,1,0,0,11,26192704,1,1,908,1
4,1,0,1,0,12085,494,427,0,169229,0,0,0,12,16922907,1,1,921,1
6,0,0,0,0,12087,576,460,0,234628,1,0,1,10,23462804,1,1,1036,1
5,0,0,0,0,12091,459,418,0,130085,0,0,1,7,13008502,1,1,877,1
7,0,0,1,0,12092,602,461,0,261927,1,0,1,3,26192703,0,1,1063,1
12,0,0,0,0,12093,513,437,0,262937,0,0,1,8,26293704,1,1,950,1
27,1,1,0,1,12094,478,428,0,169229,0,0,0,12,16922907,1,1,906,0
5,0,0,1,0,12097,513,503,0,201449,1,0,1,7,20144906,0,1,1016,1
33,0,0,1,0,12099,576,467,0,262937,0,0,1,8,26293704,1,1,1043,1
33,0,0,1,0,12104,489,487,1,169229,0,0,0,13,16922903,1,1,976,1
1,0,0,0,0,12107,547,442,1,261927,1,0,0,13,26192702,1,1,989,1
26,0,1,1,1,12108,454,419,0,221574,1,0,1,1,22157401,0,1,873,0
10,1,0,1,0,12114,520,518,0,262937,0,0,0,16,26293701,0,1,1038,1
8,0,0,0,0,12117,513,440,1,259915,1,0,0,5,25991503,1,1,953,1
11,0,0,1,1,12124,434,397,1,257899,1,0,0,12,25789904,1,1,831,1
9,1,0,0,0,12125,559,460,0,216536,1,0,0,13,21653602,1,1,1019,1
11,0,0,1,0,12126,500,443,0,208503,1,0,1,8,20850302,1,1,943,1
24,1,0,1,0,12127,473,445,0,259915,1,0,0,15,25991502,0,1,918,1
20,0,0,1,1,12128,506,424,1,259915,1,0,0,5,25991503,1,1,930,1
0,0,0,0,0,12130,506,431,1,189378,1,0,0,17,18937801,1,1,937,1
9,0,0,0,1,12135,494,448,0,189378,1,0,1,12,18937804,0,1,942,1
8,1,0,0,1,12136,434,418,0,191411,1,0,0,8,19141102,1,1,852,1
15,0,0,1,0,12137,513,448,0,203452,1,0,1,19,20345201,0,1,961,1
8,1,0,1,0,12138,463,428,0,212522,0,1,0,,21252201,0,0,891,1
29,0,0,0,0,12141,459,448,1,205489,0,0,0,14,20548902,0,1,907,1
8,0,0,1,0,12142,520,443,1,205489,0,0,0,14,20548902,0,1,963,1
0,0,0,0,0,12144,547,463,1,218562,0,1,0,0,21856204,0,1,1010,1
4,0,0,0,1,12145,478,424,0,212522,0,1,1,17,21252204,1,1,902,1
16,1,0,1,0,12147,463,410,0,128068,1,0,0,11,12806803,0,1,873,1
6,0,0,0,0,12149,536,474,1,205491,0,0,0,3,20549103,0,1,1010,1
7,0,0,1,1,12154,478,434,1,208501,1,0,0,13,20850101,0,1,912,1
17,0,0,1,0,12156,528,447,0,180344,0,1,1,13,18034404,1,1,975,1
42,1,0,1,0,12159,449,421,0,215533,1,0,0,3,21553301,0,1,870,1
1,1,0,1,0,12161,478,425,0,221574,1,0,0,8,22157402,1,1,903,1
31,0,0,0,0,12165,468,410,1,225585,1,0,0,13,22558501,1,1,878,1
18,0,0,1,1,12167,463,437,1,228606,1,0,0,13,22860602,0,1,900,1
0,0,0,1,0,12168,449,402,0,228606,1,0,1,12,22860603,0,1,851,1
12,1,0,0,0,12169,559,430,0,228606,1,0,0,8,22860601,1,1,989,1
1,0,0,1,0,12170,602,468,0,228606,1,0,1,14,22860604,0,1,1070,1
4,0,0,0,0,12171,459,443,1,228606,1,0,0,13,22860602,0,1,902,1
13,0,0,0,1,12172,484,405,0,162184,1,0,1,6,16218403,1,1,889,1
4,0,0,0,0,12176,473,408,0,162184,1,0,1,6,16218403,1,1,881,1
6,1,1,1,0,12178,506,467,0,234628,1,0,0,9,23462803,1,1,973,0
5,0,0,1,0,12179,559,514,0,165199,0,1,1,12,16519901,1,1,1073,1
3,1,0,0,0,12180,576,480,0,165199,0,1,0,12,16519903,1,1,1056,1
16,0,0,0,1,12184,459,440,0,193423,1,0,1,12,19342302,0,1,899,1
4,0,0,1,0,12185,559,483,1,165199,0,1,0,3,16519902,0,1,1042,1
10,1,1,1,1,12186,468,403,0,244818,0,1,0,11,24481803,1,1,871,0
5,0,1,1,1,12187,454,427,0,244818,0,1,1,10,24481802,1,0,881,0
11,1,0,0,0,12188,520,545,0,216536,1,0,0,13,21653602,1,1,1065,1
24,1,0,1,1,12191,444,403,0,252885,1,0,0,9,25288504,0,1,847,1
14,0,0,1,0,12192,547,527,0,169229,0,0,1,15,16922901,1,1,1074,1
13,0,0,0,1,12193,478,447,1,252885,1,0,0,5,25288503,0,1,925,1
6,1,0,1,0,12195,536,436,0,252885,1,0,0,9,25288504,0,1,972,1
3,0,0,1,1,12198,513,433,0,253888,1,0,1,5,25388803,0,1,946,1
17,0,0,1,0,12199,444,425,1,257899,1,0,0,13,25789901,1,1,869,1
46,0,0,1,0,12202,506,424,1,259915,1,0,0,5,25991503,1,1,930,1
21,1,0,0,0,12203,463,407,0,259915,1,0,0,15,25991502,0,1,870,1
1,0,0,1,0,12204,576,490,1,244839,0,0,0,20,24483903,0,0,1066,1
4,1,0,1,0,12205,547,456,0,261927,1,0,0,11,26192701,1,1,1003,1
10,0,0,1,1,12206,536,455,0,221574,1,0,1,1,22157401,0,1,991,1
8,1,1,1,1,12207,339,390,0,205490,0,1,0,11,20549002,0,1,729,0
1,0,1,1,0,12208,459,448,1,234628,1,0,0,8,23462805,0,1,907,0
5,0,1,1,1,12211,412,398,0,112038,0,1,1,12,11203801,1,1,810,0
11,1,0,1,1,12213,494,430,0,128068,1,0,0,11,12806803,0,1,924,1
2,1,0,0,0,12214,484,425,0,130085,0,0,0,8,13008503,1,1,909,1
21,1,1,1,0,12215,513,424,0,128076,0,0,0,7,12807603,0,1,937,0
16,1,0,1,0,12216,468,416,0,128076,0,0,0,7,12807603,0,1,884,1
2,1,0,1,0,12217,454,393,0,128076,0,0,0,7,12807603,0,1,847,1
22,1,0,0,0,12218,459,402,0,130085,0,0,0,8,13008503,1,1,861,1
8,1,0,1,1,12219,459,425,0,128068,1,0,0,11,12806803,0,1,884,1
14,1,0,0,1,12220,454,405,0,128068,1,0,0,11,12806803,0,1,859,1
0,0,0,0,0,12221,484,421,1,130085,0,0,0,22,13008501,1,1,905,1
15,1,0,0,0,12223,484,428,0,128076,0,0,0,7,12807603,0,1,912,1
13,0,0,1,0,12226,463,437,1,257899,1,0,0,13,25789901,1,1,900,1
19,0,0,1,0,12227,536,461,0,161183,1,0,1,16,16118306,0,1,997,1
15,0,0,1,0,12228,513,416,1,161176,1,0,0,6,16117603,0,1,929,1
22,0,0,1,0,12229,489,447,0,161183,1,0,1,16,16118306,0,1,936,1
15,0,0,0,0,12232,434,413,0,166203,0,1,1,1,16620304,0,1,847,1
10,0,0,1,1,12233,528,461,0,164198,1,0,1,12,16419802,1,1,989,1
6,0,0,0,1,12234,484,418,0,166203,0,1,1,11,16620301,0,1,902,1
8,0,0,1,1,12235,520,428,0,164198,1,0,1,12,16419802,1,1,948,1
25,1,0,0,1,12236,473,414,0,165199,0,1,0,12,16519903,1,1,887,1
27,0,0,0,0,12237,484,437,0,166203,0,1,1,1,16620304,0,1,921,1
10,0,0,0,0,12239,559,503,1,165199,0,1,0,3,16519902,0,1,1062,1
26,0,0,1,0,12240,473,416,0,166203,0,1,1,1,16620304,0,1,889,1
5,0,0,0,1,12241,473,416,1,168211,1,0,0,10,16821101,0,1,889,1
11,0,0,1,0,12242,536,442,0,168214,1,0,1,6,16821401,0,1,978,1
13,1,0,1,0,12243,459,418,0,168211,1,0,0,27,16821102,0,1,877,1
1,0,0,1,0,12244,576,451,0,264945,0,0,1,5,26494504,0,1,1027,1
20,1,0,0,0,12245,520,443,0,169229,0,0,0,5,16922904,0,0,963,1
18,0,0,1,1,12246,375,388,0,169280,0,0,1,12,16928001,1,1,763,1
11,1,0,1,0,12247,520,458,0,169280,0,0,0,7,16928003,0,1,978,1
16,1,0,1,0,12249,559,468,0,169280,0,0,0,7,16928003,0,1,1027,1
5,0,0,1,0,12250,547,527,0,169229,0,0,1,10,16922905,0,0,1074,1
2,1,0,1,0,12252,547,456,0,264945,0,0,0,3,26494502,0,1,1003,1
7,0,0,0,0,12253,439,419,1,169280,0,0,0,13,16928002,1,1,858,1
21,1,1,0,1,12254,500,431,0,264945,0,0,0,17,26494501,0,1,931,0
9,0,0,1,0,12256,559,503,0,201449,1,0,1,4,20144901,1,1,1062,1
9,1,0,1,0,12257,528,450,0,169229,0,0,0,12,16922907,1,1,978,1
5,1,0,1,0,12258,494,405,0,169229,0,0,0,12,16922907,1,1,899,1
3,0,0,1,0,12260,520,450,1,264945,0,0,0,3,26494503,0,1,970,1
6,1,0,1,0,12261,513,428,0,257899,1,0,0,12,25789905,1,1,941,1
7,1,0,1,0,12262,513,448,0,264945,0,0,0,17,26494501,0,1,961,1
1,0,0,1,0,12264,576,461,1,262937,0,0,0,15,26293702,1,1,1037,1
3,0,1,0,0,12265,484,411,0,169231,0,1,1,9,16923102,0,1,895,0
24,1,0,0,0,12267,576,532,0,169229,0,0,0,5,16922904,0,0,1108,1
9,0,0,1,0,12268,536,453,0,264945,0,0,1,5,26494504,0,1,989,1
5,0,0,1,0,12269,520,467,0,169229,0,0,1,16,16922906,0,0,987,1
3,0,0,0,0,12271,576,507,0,201449,1,0,1,4,20144901,1,1,1083,1
5,0,0,0,0,12272,520,518,1,169280,0,0,0,13,16928002,1,1,1038,1
6,1,0,1,0,12273,559,451,0,264945,0,0,0,17,26494501,0,1,1010,1
4,1,0,1,0,12274,536,445,0,262937,0,0,0,16,26293701,0,1,981,1
3,1,0,1,0,12275,520,451,0,169219,0,0,0,18,16921903,0,1,971,1
5,1,0,0,0,12276,520,474,0,169219,0,0,0,18,16921903,0,1,994,1
0,1,0,1,0,12281,478,439,0,261927,1,0,0,11,26192701,1,1,917,1
2,0,0,1,0,12282,500,461,1,201449,1,0,0,10,20144905,0,1,961,1
0,0,0,1,0,12283,463,422,1,201449,1,0,0,6,20144903,1,1,885,1
2,1,0,1,0,12286,520,427,0,201449,1,0,0,12,20144902,1,1,947,1
18,0,0,1,0,12287,473,422,0,123056,1,0,1,6,12305602,1,1,895,1
24,0,0,1,1,12288,536,492,0,173312,1,0,1,11,17331201,0,1,1028,1
8,0,0,1,0,12289,489,463,1,173312,1,0,0,11,17331202,1,1,952,1
15,0,0,0,0,12290,506,518,1,173312,1,0,0,11,17331202,1,1,1024,1
16,0,0,0,1,12291,513,492,1,173312,1,0,0,11,17331202,1,1,1005,1
14,0,0,1,0,12292,468,437,0,209510,1,0,1,15,20951005,0,1,905,1
9,0,0,1,0,12295,520,431,0,244801,0,0,1,20,24480104,1,1,951,1
19,1,0,0,1,12296,513,458,0,231616,1,0,0,12,23161601,0,1,971,1
10,1,1,1,1,12297,454,433,0,180344,0,1,0,11,18034403,0,1,887,0
4,1,0,1,0,12298,478,428,0,180344,0,1,0,0,18034402,0,1,906,1
13,0,0,0,1,12299,473,413,0,180344,0,1,1,1,18034405,0,1,886,1
19,0,0,1,0,12300,494,453,1,257899,1,0,0,13,25789901,1,1,947,1
19,0,0,0,0,12303,500,450,0,203452,1,0,1,19,20345201,0,1,950,1
14,0,0,0,1,12304,484,465,1,191411,1,0,0,13,19141103,1,1,949,1
1,0,0,0,1,12305,494,456,0,191411,1,0,1,8,19141101,1,1,950,1
16,0,0,0,0,12306,506,478,1,203452,1,0,0,20,20345205,0,1,984,1
11,0,0,0,0,12307,513,510,1,203457,1,0,0,12,20345701,1,1,1023,1
2,0,0,0,0,12308,506,458,0,191411,1,0,1,8,19141101,1,1,964,1
0,0,0,0,0,12312,536,554,0,189382,0,0,1,17,18938201,1,1,1090,1
12,1,0,0,0,12313,494,518,0,189382,0,0,0,14,18938203,1,1,1012,1
10,0,0,1,0,12314,547,472,0,189396,1,0,1,5,18939601,1,1,1019,1
6,1,0,1,0,12316,500,451,0,189382,0,0,0,14,18938203,1,1,951,1
17,0,0,0,0,12320,520,430,1,189396,1,0,0,4,18939602,0,1,950,1
5,0,0,1,0,12321,444,410,1,189382,0,0,0,15,18938202,0,1,854,1
3,0,0,0,0,12323,513,456,0,189378,1,0,1,12,18937804,0,1,969,1
3,0,0,0,0,12324,478,472,1,189382,0,0,0,15,18938202,0,1,950,1
3,0,0,0,1,12326,463,427,1,191411,1,0,0,13,19141103,1,1,890,1
11,0,0,1,1,12327,429,434,1,191411,1,0,0,13,19141103,1,1,863,1
21,1,0,1,1,12328,423,443,0,191411,1,0,0,8,19141102,1,1,866,1
12,1,0,0,1,12330,454,456,0,170295,1,0,0,14,17029502,0,1,910,1
8,1,0,1,1,12331,463,428,0,170295,1,0,0,14,17029502,0,1,891,1
8,0,0,0,0,12332,536,468,1,159171,1,0,0,16,15917105,1,1,1004,1
23,1,0,0,0,12333,506,445,0,203452,1,0,0,5,20345204,0,1,951,1
23,1,0,0,1,12334,536,472,0,201449,1,0,0,7,20144904,1,1,1008,1
24,1,0,0,1,12335,536,472,0,201449,1,0,0,12,20144902,1,1,1008,1
7,0,0,1,1,12336,506,424,1,201449,1,0,0,6,20144903,1,1,930,1
3,1,0,1,0,12337,489,439,0,201449,1,0,0,12,20144902,1,1,928,1
9,0,0,1,0,12338,463,425,1,201449,1,0,0,6,20144903,1,1,888,1
1,0,0,1,0,12339,520,476,0,201449,1,0,1,7,20144906,0,1,996,1
2,1,1,1,0,12343,459,439,0,201449,1,0,0,12,20144902,1,1,898,0
2,1,0,1,0,12345,494,421,0,203452,1,0,0,5,20345204,0,1,915,1
12,1,0,0,0,12346,547,472,0,128068,1,0,0,11,12806803,0,1,1019,1
6,0,0,0,0,12347,602,495,1,205491,0,0,0,3,20549103,0,1,1097,1
5,1,0,1,0,12348,626,565,0,205489,0,0,0,3,20548903,0,1,1191,1
2,0,0,1,1,12349,576,437,0,205491,0,0,1,15,20549102,0,1,1013,1
2,0,1,1,1,12350,489,443,0,205492,0,0,1,3,20549202,0,1,932,0
3,1,0,0,0,12351,434,414,0,205488,0,0,0,0,20548801,0,1,848,1
2,1,0,0,0,12352,454,439,0,205489,0,0,0,3,20548903,0,1,893,1
15,0,0,0,0,12353,489,414,1,128076,0,0,0,8,12807602,0,1,903,1
16,1,0,0,1,12355,478,434,0,212522,0,1,0,,21252201,0,0,912,1
15,1,0,0,0,12356,536,478,0,212522,0,1,0,13,21252202,0,1,1014,1
15,0,1,1,1,12357,489,443,0,205492,0,0,1,3,20549204,0,1,932,0
18,0,0,1,0,12358,536,480,1,212522,0,1,0,4,21252205,1,1,1016,1
5,0,0,1,0,12359,500,418,1,161176,1,0,0,6,16117603,0,1,918,1
10,0,0,0,0,12360,547,507,1,205488,0,0,0,12,20548802,0,1,1054,1
30,0,0,1,0,12361,454,428,1,212522,0,1,0,4,21252205,1,1,882,1
12,0,0,0,0,12362,559,440,0,212522,0,1,1,17,21252204,1,1,999,1
0,1,0,0,1,12363,506,421,0,205492,0,0,0,0,20549201,0,1,927,1
7,1,0,1,0,12364,559,450,0,161176,1,0,0,2,16117602,0,1,1009,1
10,0,0,1,0,12365,520,510,0,205491,0,0,1,15,20549102,0,1,1030,1
1,0,0,0,1,12366,528,439,1,130085,0,0,0,22,13008501,1,1,967,1
11,0,0,1,1,12367,513,443,0,203452,1,0,1,19,20345201,0,1,956,1
7,1,0,0,1,12368,500,428,0,212522,0,1,0,,21252201,0,0,928,1
15,1,0,0,0,12369,513,532,0,234628,1,0,0,20,23462802,1,1,1045,1
9,0,0,0,1,12370,520,474,0,128068,1,0,1,12,12806801,1,1,994,1
3,0,1,1,1,12371,405,380,0,205491,0,0,1,15,20549102,0,1,785,0
7,0,0,1,1,12372,384,358,1,203452,1,0,0,20,20345205,0,1,742,1
2,0,0,1,1,12373,418,398,0,208501,1,0,1,5,20850104,0,1,816,1
5,0,0,1,0,12374,484,414,0,259915,1,0,1,11,25991501,1,1,898,1
11,0,0,1,1,12375,494,416,0,208503,1,0,1,8,20850302,1,1,910,1
5,1,0,1,0,12376,463,414,0,208501,1,0,0,12,20850102,1,1,877,1
13,1,0,1,1,12377,463,411,0,208503,1,0,0,3,20850303,1,1,874,1
18,0,0,1,1,12378,489,416,1,208503,1,0,0,8,20850301,1,1,905,1
4,0,0,1,0,12380,489,428,1,208501,1,0,0,13,20850101,0,1,917,1
19,0,0,0,0,12382,513,456,1,208501,1,0,0,13,20850101,0,1,969,1
9,1,0,1,0,12383,473,403,0,208503,1,0,0,3,20850303,1,1,876,1
11,0,0,1,0,12385,473,427,0,209510,1,0,1,10,20951004,0,1,900,1
4,1,0,0,0,12386,468,427,0,230612,1,0,0,6,23061201,0,1,895,1
0,1,0,1,0,12387,520,448,0,209510,1,0,0,3,20951002,0,1,968,1
10,1,1,0,1,12388,405,398,0,221571,1,0,0,7,22157105,0,1,803,0
0,0,1,1,1,12390,484,440,0,212522,0,1,1,21,21252203,0,1,924,0
1,1,1,0,1,12392,513,427,0,193423,1,0,0,12,19342303,1,1,940,0
26,0,0,0,0,12393,602,507,1,215533,1,0,0,0,21553306,0,1,1109,1
6,1,0,1,0,12395,520,443,0,215533,1,0,0,9,21553304,0,1,963,1
13,0,0,1,0,12396,528,460,1,215533,1,0,0,15,21553302,1,1,988,1
